#id_node              x              y              z
2606         -41.592319       0.857798      10.367255
2607         -37.768665       3.440648       7.116788
2608         -34.371598      -4.283711      -0.329093
2609         -36.812787      -0.879374       3.612405
2610         -35.045371      -7.671276       4.094714
2611         -28.530754       9.192089     -13.394189
2612         -33.407918       8.493688      -6.452398
2613         -28.941116      -5.297887      -2.946913
2614         -28.928833       5.200610      -9.421191
2615         -30.857021      -0.455416      -2.448418
2616         -28.055082       4.122899      -4.195684
2617         -35.214339     -20.088547      42.954551
2618         -32.206133     -24.605207      44.582689
2619         -32.751023     -19.826299      50.000000
2620         -27.429593     -19.705765      50.000000
2621         -24.458213     -33.482288      15.230550
2622         -22.506741     -29.478571      11.240143
2623         -26.404161     -29.967233      18.749525
2624         -30.563695     -22.607240      16.242745
2625         -33.039147     -17.250311      15.632896
2626         -35.834273     -14.176054      19.173203
2627         -26.806187     -26.831539      14.444723
2628         -22.995091     -24.331132       9.840812
2629         -26.907295     -20.902415      11.118034
2630         -30.273082     -28.889907      30.188125
2631         -28.110660     -25.559840      38.421983
2632         -32.131549     -27.429035      34.758842
2633         -37.746336     -20.077404      34.653013
2634         -36.110059     -16.885756      29.601588
2635         -33.258577     -21.904880      28.587981
2636         -31.312595     -26.085829      25.537231
2637         -34.432133      -7.879489      10.618533
2638         -38.189129      -8.396100      14.603471
2639           0.822208     -13.017874     -27.688164
2640          -4.893021     -13.057345     -26.997965
2641          -2.843190     -18.550456     -24.130208
2642          -4.340248      -8.227297     -30.353323
2643          -1.697115      -2.205875     -33.374883
2644          -5.549667      -1.494710     -28.956668
2645         -23.112418     -29.166688      -2.691182
2646         -27.649424     -21.642887      -0.255777
2647         -24.487096     -24.037463      -3.945530
2648         -25.261805     -18.185997      -5.679142
2649         -18.115004     -28.412838      -0.634575
2650         -16.473283     -19.677548     -13.425328
2651         -19.475943     -22.362445      -7.096386
2652         -20.991947     -17.586688      -8.986544
2653          -9.429468     -30.538333      -0.126476
2654         -13.084532     -24.330838     -13.090187
2655         -13.521596     -26.392723      -5.917314
2656         -10.094885     -21.228457     -16.139999
2657          -5.193943     -28.945123      -9.404655
2658          -7.566954     -23.717218     -10.787897
2659          -8.620647     -28.050356      -4.742097
2660         -19.532628       3.881721     -22.811107
2661         -15.622708      -9.574946     -17.802151
2662         -20.340242       4.851329     -17.064046
2663         -22.714261       0.792775     -13.526636
2664         -18.622163      -3.495100     -18.449659
2665         -14.466595       0.944489     -22.908666
2666         -16.524224     -15.094053     -10.569274
2667         -11.680810     -18.743775     -11.117010
2668         -19.299130      -7.351246     -12.130419
2669         -23.166750      -4.215291     -13.004993
2670         -12.347969     -34.708124       6.630412
2671         -10.107869     -38.588914      19.656922
2672          -2.234795     -44.287436      19.280519
2673          -2.467693     -44.342049      13.424935
2674          -7.362173     -41.950997      16.855910
2675          12.307840     -44.326887       3.191573
2676           2.000812     -41.712776      -3.028234
2677          -4.295607     -42.842270       0.549726
2678           0.677934     -44.389582       2.957745
2679           5.968577     -45.147729       7.242356
2680          -1.638888     -42.596912       7.892064
2681          -4.227495     -37.076658       0.933689
2682          -8.478530     -39.941886       5.823564
2683         -33.139407     -15.204032       1.563967
2684         -28.858417     -14.652214      -2.526437
2685         -32.140758     -12.380627       8.438854
2686         -28.960408     -16.224144      12.443835
2687         -29.026957     -17.132790       7.244876
2688         -25.260126     -17.115430       1.516786
2689         -24.025767     -24.190818       4.586218
2690         -23.304091     -18.751885       6.895658
2691         -22.349499     -10.339333      -6.438666
2692         -11.698204     -36.902104      12.194876
2693         -16.822133     -32.702726      10.986566
2694           6.234612     -43.022372       2.530066
2695           1.012288     -25.643456     -18.064583
2696          -4.867098     -21.792246     -15.674694
2697          -0.287979     -20.924700     -19.337445
2698           5.947694     -13.536795     -27.586343
2699           1.293329     -16.472070     -21.640355
2700           6.213875     -16.639987     -23.481516
2701         -10.648048     -15.987907     -16.447838
2702          -5.012729     -15.767336     -19.040299
2703         -12.646265     -13.169101     -20.757327
2704         -14.789715     -10.335802     -12.500582
2705          -7.932633     -10.946467     -22.588120
2706         -11.491972      -4.040987     -22.135245
2707          -6.896852      -5.740418     -24.648606
2708          -2.159538      -8.503492     -24.155181
2709           9.005226     -26.954261     -16.048428
2710          13.797193      -9.284694     -32.591894
2711          15.940808     -14.384714     -31.730946
2712          20.145094     -16.835100     -29.512279
2713          14.732416     -17.027062     -27.240881
2714           1.674643      -7.009277     -28.390801
2715           6.752692      -8.729534     -25.915270
2716          -3.903934     -14.636390     -13.052698
2717           0.892216     -36.577655      -3.752522
2718           5.301642     -36.974296      -0.747111
2719           4.605692     -33.360118      -5.747668
2720          -1.966461     -28.721111      -5.409706
2721          -2.216946     -32.602975      -2.122158
2722           4.064465     -25.926321     -14.041930
2723          -1.020949     -23.241047      -9.903449
2724          20.000000     -50.000000      10.621778
2725          31.886540     -42.265983      -6.883765
2726          21.930984     -44.556942      -7.171046
2727          17.341881     -41.018756      -7.155528
2728          24.995641     -50.000000       1.958557
2729          22.496976     -50.000000       6.289298
2730          17.567250     -42.893694       0.140669
2731          22.332152     -45.376426       0.487659
2732          45.233268     -50.000000       2.197964
2733          50.000000     -50.000000       5.000000
2734          50.000000     -50.000000      20.000000
2735          50.000000     -50.000000      25.000000
2736          27.476871     -50.000000       6.276198
2737          45.000000     -50.000000      50.000000
2738          50.000000     -50.000000      50.000000
